0.005,0.245,0.000,0.000,0.002,0.000,0.018,0.009,0.002,0.000,1.000,0.003,0.002,0.998,0.000,0.000,0.990,0.000,0.000,0.002,0.036,0.000,0.000,0.006,0.004,0.000,0.052,0.006,0.026,0.002,0.008,0.000,0.002,0.004,1.000,0.026,0.002,0.001,0.010,0.000,0.003,0.000,0.000,0.002,0.022,0.000,0.010,0.002,0.015,0.001,0.003,0.003,0.002,0.000,0.421,0.001,0.002,0.001,0.003,0.002,1.000,0.009,1.000,0.002,0.000,0.663,0.000,0.000,0.004,0.001,0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.002,0.008,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.003,0.000,0.477,0.999,0.000,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.005,1.000,1.000
0.003,0.135,0.000,0.000,0.003,0.000,0.005,0.017,0.002,0.002,1.000,0.104,0.003,1.000,0.000,0.000,0.127,0.007,0.002,0.007,0.032,0.000,0.019,0.958,0.004,1.000,0.050,0.007,0.026,0.002,0.520,0.000,0.213,0.010,1.000,0.009,0.003,0.001,0.048,0.000,0.010,0.000,0.000,0.001,0.011,0.003,0.012,0.005,0.020,0.001,0.008,0.003,0.014,0.000,0.005,0.001,0.005,0.001,0.000,0.000,1.000,0.010,0.999,0.002,0.000,0.699,0.000,0.023,0.002,0.002,0.000,0.002,0.000,1.000,0.007,0.003,0.474,0.000,0.004,0.000,0.003,0.007,0.000,0.000,0.002,0.008,0.000,0.000,0.013,0.003,0.000,1.000,0.000,0.004,0.000,0.521,1.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,1.000,1.000
0.001,0.000,0.000,0.000,0.000,0.000,0.003,0.001,0.000,0.000,1.000,0.013,0.003,0.063,0.006,0.000,0.206,0.005,0.000,0.117,0.041,0.005,0.000,0.814,0.003,0.000,0.038,0.005,0.047,0.003,0.011,0.000,0.195,0.008,1.000,0.001,0.003,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.003,0.000,0.013,0.145,0.002,0.001,0.006,0.003,0.000,0.000,0.000,0.001,0.031,0.001,0.000,0.003,1.000,0.007,0.009,0.000,0.000,0.733,0.000,0.019,0.004,0.000,0.000,0.002,0.000,0.000,0.008,0.002,0.273,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.008,0.001,0.000,0.000,0.025,0.000,1.000,0.000,0.003,0.000,0.490,1.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.004,1.000,1.000
0.000,0.243,0.000,0.000,0.076,0.000,0.004,0.001,0.002,0.000,1.000,0.086,0.003,0.967,0.000,0.001,0.014,0.000,0.000,0.006,0.020,0.000,0.000,0.182,0.000,0.000,0.085,0.000,0.011,0.002,0.002,0.000,0.003,0.004,1.000,0.000,0.000,0.001,0.034,0.000,0.005,0.000,0.000,0.000,0.005,0.000,0.012,0.001,0.024,0.001,0.003,0.003,0.000,0.000,0.001,0.001,0.005,0.001,0.000,0.003,1.000,0.007,0.906,0.000,0.000,0.703,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.074,0.000,0.000,0.000,0.002,0.002,0.000,0.035,0.001,0.009,0.000,0.000,0.756,0.001,0.000,1.000,0.007,0.002,0.000,0.488,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,1.000,1.000
0.000,0.018,0.000,0.000,0.103,0.000,0.002,0.001,0.002,0.000,1.000,0.001,0.002,0.995,0.000,0.000,0.402,0.000,0.001,0.019,0.006,0.000,0.000,0.008,0.000,0.000,0.016,0.000,0.013,0.002,0.171,0.000,0.002,0.009,1.000,0.035,0.002,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.003,0.004,0.014,0.000,0.001,0.001,0.007,0.002,0.003,0.000,0.002,0.001,0.001,0.002,0.000,0.000,1.000,0.012,0.078,0.002,0.000,0.692,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.081,0.002,0.005,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.001,0.008,0.000,0.000,1.000,0.019,0.000,1.000,0.000,0.009,0.000,0.529,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.005,1.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.002,0.000,1.000,0.002,0.003,0.009,0.000,0.001,0.275,0.003,0.000,0.205,0.003,0.000,0.000,0.006,0.000,0.000,0.022,0.000,0.012,0.002,0.001,0.000,0.017,0.005,1.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.002,0.002,0.007,0.012,0.007,0.000,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.003,0.000,1.000,0.010,0.000,0.000,0.000,0.839,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.002,0.794,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.004,0.000,0.533,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,1.000,1.000
0.007,0.994,0.000,0.000,0.001,0.000,0.153,0.298,0.002,0.000,1.000,0.017,0.002,1.000,0.000,0.000,0.002,0.122,0.000,0.004,0.008,0.000,0.002,0.020,0.000,1.000,0.006,0.000,0.017,0.002,0.001,0.000,0.001,0.005,1.000,0.010,0.002,0.001,0.000,0.000,0.010,0.001,0.000,0.001,0.004,0.003,0.009,0.000,0.000,0.001,0.003,0.002,0.015,0.000,0.000,0.001,0.003,0.002,0.004,0.000,1.000,0.010,0.064,0.000,0.000,0.588,0.000,0.025,0.002,0.000,0.001,0.001,0.000,0.000,0.995,0.002,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.008,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.006,0.000,0.539,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,1.000,1.000
0.001,0.992,0.000,0.000,0.003,0.000,0.697,0.068,0.002,0.000,1.000,0.133,0.003,0.963,0.000,0.000,0.985,0.004,0.000,0.004,0.048,0.000,0.001,0.899,0.005,0.033,0.004,0.012,0.018,0.003,0.001,0.000,0.001,0.007,1.000,0.011,0.000,0.001,0.000,0.000,0.007,0.001,0.000,0.001,0.006,0.000,0.009,0.414,0.088,0.001,0.002,0.006,0.036,0.000,0.035,0.001,0.001,0.030,0.005,0.002,0.543,0.009,0.125,0.000,0.000,0.834,0.000,0.000,0.004,0.000,0.000,0.001,0.008,0.000,0.002,0.002,0.001,0.000,0.000,0.001,0.002,0.000,0.000,0.001,0.001,0.008,0.000,0.000,0.059,0.000,0.000,1.000,0.000,0.002,0.000,0.505,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.006,1.000,1.000
0.025,0.950,0.968,0.002,0.001,0.000,0.184,0.021,0.002,0.004,1.000,0.026,0.013,0.747,0.000,0.000,0.046,1.000,0.001,0.017,0.045,0.030,0.002,0.133,0.007,1.000,0.043,0.008,0.187,0.003,0.001,0.511,0.001,0.010,1.000,0.032,0.002,0.001,0.000,0.000,0.008,0.001,0.000,0.002,0.008,0.003,0.010,0.107,1.000,0.001,0.002,0.002,0.073,0.000,0.992,0.001,0.002,0.001,0.004,0.000,1.000,0.010,0.103,0.000,0.011,0.671,0.000,0.040,0.009,0.001,0.000,0.001,0.008,1.000,0.003,0.003,0.002,0.000,0.010,0.008,0.002,0.004,0.000,0.051,0.001,0.010,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.006,0.998,0.482,1.000,0.000,0.000,0.336,0.000,0.011,0.000,0.003,0.000,0.000,0.000,0.000,0.005,1.000,1.000
0.001,0.875,0.000,0.000,0.006,0.000,0.022,0.002,0.002,0.001,1.000,0.025,0.002,1.000,0.000,0.000,0.003,0.000,0.000,0.004,0.063,0.002,0.001,0.023,0.000,0.000,0.013,0.005,0.019,0.002,0.073,0.000,0.001,0.032,1.000,0.000,0.002,0.001,0.000,0.000,0.005,0.000,0.000,0.000,0.003,0.000,0.012,0.017,0.002,0.001,0.003,0.003,0.000,0.000,0.096,0.001,0.001,0.001,0.003,0.003,1.000,0.011,0.013,0.000,0.005,0.716,0.000,0.010,0.004,0.001,0.000,0.002,0.007,0.000,0.009,0.003,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.008,0.000,0.000,0.012,0.000,0.000,1.000,0.000,0.003,0.000,0.516,0.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,1.000,1.000
